,name,url,rating,coordinates.latitude,coordinates.longitude,location.city
348,Hôtel de la Fossette,https://www.yelp.com/biz/h%C3%B4tel-de-la-fossette-le-lavandou?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.146073946721,6.39555849755857,Le Lavandou
349,Hôtel Villa Provençale,https://www.yelp.com/biz/h%C3%B4tel-villa-proven%C3%A7ale-cavalaire-sur-mer-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.176826,6.5263453,Cavalaire Sur Mer
350,Hôtel Beau Site,https://www.yelp.com/biz/h%C3%B4tel-beau-site-lavandou-le-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.1526962,6.445048,Lavandou (Le)
351,Hôtel Paradis,https://www.yelp.com/biz/h%C3%B4tel-paradis-bormes-les-mimosas-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.1445785,6.3349628,Bormes les Mimosas
352,Hôstellerie Provençale,https://www.yelp.com/biz/h%C3%B4stellerie-proven%C3%A7ale-hy%C3%A8res?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.0100963258014,6.38288170070048,Hyères
353,Coq'Hotel,https://www.yelp.com/biz/coq-hotel-cogolin?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.2518606,6.5339812,Cogolin
354,Hôtel l'Espadon,https://www.yelp.com/biz/h%C3%B4tel-l-espadon-le-lavandou?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.1377179,6.368053,Le Lavandou
355,Hotel Méditerranée,https://www.yelp.com/biz/hotel-m%C3%A9diterran%C3%A9e-le-lavandou-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.1468804,6.380186,Le Lavandou
356,Le Domaine du Mirage,https://www.yelp.com/biz/le-domaine-du-mirage-bormes-les-mimosas?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.1448871,6.3515796,Bormes les Mimosas
357,Hôtel la Boulangerie,https://www.yelp.com/biz/h%C3%B4tel-la-boulangerie-grimaud-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.272144,6.508114,Grimaud
358,Villa TerraMera,https://www.yelp.com/biz/villa-terramera-le-lavandou?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.1376131244631,6.36545961692241,Le Lavandou
359,Hôtel de la Plage,https://www.yelp.com/biz/h%C3%B4tel-de-la-plage-le-lavandou-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.1496853,6.4015376,Le Lavandou
360,Hôtel Les Flots Bleus,https://www.yelp.com/biz/h%C3%B4tel-les-flots-bleus-lavandou-le?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.14239,6.37364,Lavandou (Le)
361,Bellevue,https://www.yelp.com/biz/bellevue-bormes-les-mimosas?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,43.1517814851506,6.3433273646648,Bormes les Mimosas
362,83 Hotel,https://www.yelp.com/biz/83-hotel-le-lavandou?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.145810808101,6.39675990380705,Le Lavandou
363,Le Clos Des Aromes,https://www.yelp.com/biz/le-clos-des-aromes-cassis?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.2164,5.5382,Cassis
364,Best Western Hôtel la Rade,https://www.yelp.com/biz/best-western-h%C3%B4tel-la-rade-cassis?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.215526,5.533675,Cassis
365,Hôtel de la Plage Mahogany,https://www.yelp.com/biz/h%C3%B4tel-de-la-plage-mahogany-cassis-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.21599,5.53863,Cassis
366,Hôtel le Provençal,https://www.yelp.com/biz/h%C3%B4tel-le-proven%C3%A7al-cassis-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.21419,5.53866,Cassis
367,Hôtel le Grand Jardin,https://www.yelp.com/biz/h%C3%B4tel-le-grand-jardin-cassis?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.214565,5.540197,Cassis
368,Hôtel Liautaud,https://www.yelp.com/biz/h%C3%B4tel-liautaud-cassis-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.21413,5.53849,Cassis
369,Le Jardin d'Emile,https://www.yelp.com/biz/le-jardin-d-emile-cassis-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.21376,5.53249,Cassis
370,Hôtel le Golfe,https://www.yelp.com/biz/h%C3%B4tel-le-golfe-cassis-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.2144176,5.5353,Cassis
371,Hôtel Cassitel,https://www.yelp.com/biz/h%C3%B4tel-cassitel-cassis?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.21364966,5.53894512,Cassis
372,Hôtel Laurence,https://www.yelp.com/biz/h%C3%B4tel-laurence-cassis-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1.0,43.21367,5.53992,Cassis
373,Hôtel Royal Cottage,https://www.yelp.com/biz/h%C3%B4tel-royal-cottage-cassis?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.2174357,5.5423545,Cassis
374,Hôtel du Commerce,https://www.yelp.com/biz/h%C3%B4tel-du-commerce-cassis?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1.0,43.2148417,5.5352341,Cassis
375,Hôtel Ibis Marseille Centre Euroméd,https://www.yelp.com/biz/h%C3%B4tel-ibis-marseille-centre-eurom%C3%A9d-marseille?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.308007,5.367526,Marseille
376,Hôtel Belle-Vue,https://www.yelp.com/biz/h%C3%B4tel-belle-vue-marseille-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.29647,5.37202,Marseille
377,Hôtel Marseille Richelieu,https://www.yelp.com/biz/h%C3%B4tel-marseille-richelieu-marseille-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.28954,5.35502,Marseille
378,Mariette Pacha,https://www.yelp.com/biz/mariette-pacha-marseille-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.28841,5.3592,Marseille
379,Hôtel les Cigalons,https://www.yelp.com/biz/h%C3%B4tel-les-cigalons-marseille?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.281328,5.429338,Marseille
380,Novotel Marseille Centre Prado Vélodrome,https://www.yelp.com/biz/novotel-marseille-centre-prado-v%C3%A9lodrome-marseille?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,43.2808307,5.3871579,Marseille
381,B&B Hôtel Marseille Centre la Joliette,https://www.yelp.com/biz/b-et-b-h%C3%B4tel-marseille-centre-la-joliette-marseille?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.30498,5.36821,Marseille
382,B&B Hôtel la Valentine,https://www.yelp.com/biz/b-et-b-h%C3%B4tel-la-valentine-marseille-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.288248,5.481382,Marseille
383,Radisson Blu,https://www.yelp.com/biz/radisson-blu-marseille-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.292298,5.367207,Marseille
384,Hôtel Lutia,https://www.yelp.com/biz/h%C3%B4tel-lutia-marseille-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.28396,5.38525,Marseille
385,Hôtel Ibis Prado,https://www.yelp.com/biz/h%C3%B4tel-ibis-prado-marseille-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.2794775,5.3891363,Marseille
386,Hôtel le Corbusier,https://www.yelp.com/biz/h%C3%B4tel-le-corbusier-marseille-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.2612157002764,5.39633956333489,Marseille
387,Etap Hôtel,https://www.yelp.com/biz/etap-h%C3%B4tel-marseille-10?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.29216,5.37381,Marseille
388,C2 Hotel,https://www.yelp.com/biz/c2-hotel-marseille?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.289711,5.37325,Marseille
389,Le Fournil Beauvau,https://www.yelp.com/biz/le-fournil-beauvau-marseille?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.295,5.37508,Marseille
390,Mama Shelter,https://www.yelp.com/biz/mama-shelter-marseille-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.2905120987133,5.38890967857355,Marseille
391,Hôtel Kyriad Paradis,https://www.yelp.com/biz/h%C3%B4tel-kyriad-paradis-marseille?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.2886934,5.3789505,Marseille
392,InterContinental Marseille - Hotel Dieu,https://www.yelp.com/biz/intercontinental-marseille-hotel-dieu-marseille-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.29775,5.3695,Marseille
393,Hotel Edmond Rostand,https://www.yelp.com/biz/hotel-edmond-rostand-marseille-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.28825,5.38029,Marseille
394,Hôtel Le Mistral,https://www.yelp.com/biz/h%C3%B4tel-le-mistral-marseille?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.2478183288474,5.37511428587914,Marseille
395,Hôtel Cézanne,https://www.yelp.com/biz/h%C3%B4tel-c%C3%A9zanne-aix-en-provence-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.52335,5.4459202,Aix En Provence
396,Graine de Héros,https://www.yelp.com/biz/graine-de-h%C3%A9ros-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.5301866,5.4488046,Aix en Provence
397,Renaissance Aix-en-Provence Hotel,https://www.yelp.com/biz/renaissance-aix-en-provence-hotel-aix-en-provence-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.526105,5.438117,Aix-en-Provence
398,Best Western Hôtel le Galice,https://www.yelp.com/biz/best-western-h%C3%B4tel-le-galice-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.527966,5.434493,Aix-en-Provence
399,Hotel Aquabella,https://www.yelp.com/biz/hotel-aquabella-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.53157,5.44519,Aix-en-Provence
400,Grand Hôtel Roi René,https://www.yelp.com/biz/grand-h%C3%B4tel-roi-ren%C3%A9-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.523469,5.449814,Aix-en-Provence
401,Le Pigonnet,https://www.yelp.com/biz/le-pigonnet-aix-en-provence-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.517917,5.442028,Aix en Provence
402,Hotel Negre Coste,https://www.yelp.com/biz/hotel-negre-coste-aix-en-provence-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.52699,5.4496,Aix En Provence
403,Hotel Cardinal,https://www.yelp.com/biz/hotel-cardinal-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.525492,5.4517502,Aix En Provence
404,Villa Gallici,https://www.yelp.com/biz/villa-gallici-aix-en-provence-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.534973,5.448891,Aix-en-Provence
405,Caumont Centre d'Art,https://www.yelp.com/biz/caumont-centre-d-art-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.5260506,5.44877,Aix-en-Provence
406,Hôtel de Gallifet,https://www.yelp.com/biz/h%C3%B4tel-de-gallifet-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.5251578234174,5.44812907077591,Aix en Provence
407,Hôtel du Globe,https://www.yelp.com/biz/h%C3%B4tel-du-globe-aix-en-provence-5?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.53021,5.44409,Aix En Provence
408,Hôtel des Quatre Dauphins,https://www.yelp.com/biz/h%C3%B4tel-des-quatre-dauphins-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,43.524869,5.450338,Aix-En-Provence
409,Hôtel Des Augustins,https://www.yelp.com/biz/h%C3%B4tel-des-augustins-aix-en-provence-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.52664,5.447385,Aix-En-Provence
410,Hotel Saint Christophe,https://www.yelp.com/biz/hotel-saint-christophe-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.5255,5.44619,Aix En Provence
411,Hôtel Ibis,https://www.yelp.com/biz/h%C3%B4tel-ibis-aix-en-provence-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.511796,5.46523,Aix-En-Provence
412,Hotel Vendôme,https://www.yelp.com/biz/hotel-vend%C3%B4me-aix-en-provence-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,43.5289321,5.4382602,Aix En Provence
413,Hôtel Artea,https://www.yelp.com/biz/h%C3%B4tel-artea-aix-en-provence?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.5272737,5.4432029,Aix-en-Provence
414,Hôtel de France,https://www.yelp.com/biz/h%C3%B4tel-de-france-aix-en-provence-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.526981,5.446359,Aix-en-Provence
415,Hôtel de l'Horloge,https://www.yelp.com/biz/h%C3%B4tel-de-l-horloge-avignon-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.9490028,4.8053255,Avignon
416,La Mirande,https://www.yelp.com/biz/la-mirande-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.951491,4.807658,Avignon
417,Hôtel de Garlande,https://www.yelp.com/biz/h%C3%B4tel-de-garlande-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.947569,4.806855,Avignon
418,Hôtel d'Europe,https://www.yelp.com/biz/h%C3%B4tel-d-europe-avignon-5?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.95076,4.80347,Avignon
419,Hôtel Mercure Pont d'Avignon Centre,https://www.yelp.com/biz/h%C3%B4tel-mercure-pont-d-avignon-centre-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.9528444,4.8059956,Avignon
420,Le Magnan,https://www.yelp.com/biz/le-magnan-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.943638,4.812195,Avignon
421,Regina Boutique Hotel,https://www.yelp.com/biz/regina-boutique-hotel-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.9482024,4.80568,Avignon
422,Hôtel Mercure,https://www.yelp.com/biz/h%C3%B4tel-mercure-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.95001417,4.80647154,Avignon
423,Central Hôtel,https://www.yelp.com/biz/central-h%C3%B4tel-avignon-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.94554,4.80592,Avignon
424,Hôtel Cloître Saint Louis,https://www.yelp.com/biz/h%C3%B4tel-clo%C3%AEtre-saint-louis-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.943818,4.804948,Avignon
425,Hôtel Colbert,https://www.yelp.com/biz/h%C3%B4tel-colbert-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.9442452,4.8056856,Avignon
426,Villa de Margot,https://www.yelp.com/biz/villa-de-margot-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.9524586,4.8102622,Avignon
427,Hôtel Kyriad,https://www.yelp.com/biz/h%C3%B4tel-kyriad-avignon-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.94963,4.80637,Avignon
428,Altera Roma Hôtel,https://www.yelp.com/biz/altera-roma-h%C3%B4tel-avignon-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.94099,4.806623,Avignon
429,Novotel Avignon Centre,https://www.yelp.com/biz/novotel-avignon-centre-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.94292355,4.80162263,Avignon
430,Hotel Bristol Avignon,https://www.yelp.com/biz/hotel-bristol-avignon-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.9438,4.805527,Avignon
431,Hôtel Danièli,https://www.yelp.com/biz/h%C3%B4tel-dani%C3%A8li-avignon-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.9474761,4.8058936,Avignon
432,Kyriad Palais des Papes,https://www.yelp.com/biz/kyriad-palais-des-papes-avignon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.949594,4.806222,Avignon
433,Hôtel d'Europe,https://www.yelp.com/biz/h%C3%B4tel-d-europe-avignon-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.95026,4.80295,Avignon
434,Hôtel Médieval,https://www.yelp.com/biz/h%C3%B4tel-m%C3%A9dieval-avignon-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.9492691,4.8093679,Avignon
435,Le Clos de Pradines,https://www.yelp.com/biz/le-clos-de-pradines-saint-quentin-la-poterie-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,44.04599,4.44251,Saint-Quentin la Poterie
